# MJD flux flux_err filter
54470.538 1.4884e-15 3.22e-18 BessellB
54474.542 1.7787e-15 2.0858e-18 BessellB
54475.524000000005 1.7672999999999997e-15 1.9886e-18 BessellB
54476.559 1.7745999999999999e-15 3.7663999999999995e-18 BessellB
54478.53400000001 1.5874000000000001e-15 1.5519e-18 BessellB
54480.538 1.5755999999999998e-15 2.1263e-18 BessellB
54483.541 1.1642999999999998e-15 1.1687000000000002e-18 BessellB
54485.558 9.9935e-16 1.5533000000000002e-18 BessellB
54496.54 4.9497e-16 7.4925e-19 BessellB
54499.495 4.1031000000000005e-16 5.7044e-19 BessellB
54503.008 3.5891e-16 3.3016e-19 BessellB
54504.518 3.2978e-16 4.0290999999999997e-19 BessellB
54509.499 2.62e-16 4.7805e-19 BessellB
54509.503 2.6565e-16 4.850999999999999e-19 BessellB
54514.515 2.0926e-16 3.6707e-19 BessellB
54520.541 1.8737e-16 1.2545000000000001e-18 BessellB
54545.509000000005 7.6613e-17 5.3405e-19 BessellB
54557.495 5.315e-17 3.5177e-19 BessellB
54470.530999999995 8.8117e-16 9.840999999999998e-19 BessellV
54474.537000000004 1.0623e-15 9.892e-19 BessellV
54475.519 1.0429e-15 9.699600000000001e-19 BessellV
54476.556 1.0536e-15 1.0505000000000001e-18 BessellV
54478.529 1.0304999999999999e-15 9.5765e-19 BessellV
54480.532999999996 1.0145e-15 1.1436e-18 BessellV
54483.53599999999 8.0958e-16 7.404699999999999e-19 BessellV
54485.553 7.6394e-16 1.1932999999999998e-18 BessellV
54495.535 4.3799e-16 5.7772e-19 BessellV
54496.53599999999 4.1943e-16 5.517399999999999e-19 BessellV
54497.527 4.0236e-16 5.7265e-19 BessellV
54499.015 3.7894999999999997e-16 3.4184e-19 BessellV
54503.003 3.3626e-16 3.3454e-19 BessellV
54504.513 3.2082e-16 3.9529000000000005e-19 BessellV
54505.545999999995 2.9611e-16 4.5383e-19 BessellV
54509.496 2.761e-16 3.3707e-19 BessellV
54513.54 2.5484e-16 4.644e-19 BessellV
54514.51 2.3048999999999997e-16 4.0358e-19 BessellV
54521.014 1.8945e-16 4.561500000000001e-19 BessellV
54545.502 9.134e-17 5.7453e-19 BessellV
54557.492 6.672100000000001e-17 2.5486e-19 BessellV
54566.407 3.9397e-17 2.1924000000000003e-19 BessellV
54574.429000000004 3.2799e-17 6.024e-19 BessellV
54576.299000000006 2.7255999999999997e-17 5.3792e-19 BessellV
54470.529 6.4199e-16 8.806200000000002e-19 SDSS_r
54474.535 7.986000000000001e-16 8.4669e-19 SDSS_r
54475.515999999996 8.045e-16 8.5337e-19 SDSS_r
54476.554000000004 8.112e-16 9.147499999999999e-19 SDSS_r
54478.527 7.9419e-16 8.417200000000002e-19 SDSS_r
54483.53400000001 6.5092e-16 6.809e-19 SDSS_r
54485.551 6.058e-16 8.2784e-19 SDSS_r
54495.532 3.8898e-16 5.4126e-19 SDSS_r
54496.532999999996 3.8826e-16 5.6476e-19 SDSS_r
54497.525 3.4728e-16 6.232199999999999e-19 SDSS_r
54499.013 3.2148e-16 2.9769000000000003e-19 SDSS_r
54503.001 2.971e-16 2.7351e-19 SDSS_r
54504.511 2.8545e-16 3.7187e-19 SDSS_r
54505.543 2.7511999999999997e-16 4.2571999999999994e-19 SDSS_r
54509.492999999995 2.5115e-16 3.4006e-19 SDSS_r
54513.538 2.1773e-16 3.1882e-19 SDSS_r
54514.508 2.2632e-16 3.8754e-19 SDSS_r
54521.012 1.7184e-16 3.1814e-19 SDSS_r
54545.5 1.0430999999999999e-16 3.6544e-19 SDSS_r
54557.49 8.0971e-17 2.4226999999999996e-19 SDSS_r
54566.404 5.586300000000001e-17 2.0771000000000002e-19 SDSS_r
54574.427 4.5533e-17 4.0321999999999996e-19 SDSS_r
54586.452000000005 3.0784e-17 3.6411999999999996e-19 SDSS_r
54593.371 2.8153e-17 3.0542e-19 SDSS_r
54597.47 2.4588000000000002e-17 3.5350999999999997e-19 SDSS_r
54470.527 3.9259e-16 5.6049e-19 SDSS_i
54474.532999999996 4.803300000000001e-16 5.3693e-19 SDSS_i
54475.514 4.9197e-16 5.184100000000001e-19 SDSS_i
54476.552 4.9333e-16 5.8493e-19 SDSS_i
54478.525 4.7945e-16 5.358699999999999e-19 SDSS_i
54483.530999999995 4.1605e-16 4.3361000000000008e-19 SDSS_i
54485.547999999995 3.8295e-16 6.202799999999999e-19 SDSS_i
54495.53 2.4566e-16 3.5585e-19 SDSS_i
54496.530999999995 2.3331e-16 3.3686e-19 SDSS_i
54497.523 2.1117e-16 3.9453999999999997e-19 SDSS_i
54499.01 2.0955e-16 1.9774000000000004e-19 SDSS_i
54502.999 1.9319e-16 2.0289000000000001e-19 SDSS_i
54504.508 1.8312e-16 2.7175999999999995e-19 SDSS_i
54505.541 1.7185e-16 2.8578000000000004e-19 SDSS_i
54509.490999999995 1.6082000000000002e-16 2.269e-19 SDSS_i
54514.505999999994 1.4573e-16 4.442800000000001e-19 SDSS_i
54521.009000000005 1.1899999999999999e-16 3.6792e-19 SDSS_i
54545.498 6.753700000000001e-17 6.097e-19 SDSS_i
54557.488 4.3767e-17 4.2516000000000004e-19 SDSS_i
54566.402 3.607e-17 3.5063000000000003e-19 SDSS_i
54572.389 2.6371999999999995e-17 3.0580999999999997e-19 SDSS_i
54576.294 2.0756e-17 3.1107000000000003e-19 SDSS_i
54585.294 1.4708e-17 1.6994e-19 SDSS_i
54593.367999999995 1.4885e-17 2.0796e-19 SDSS_i
